subject_id,extraversion,extraversion_1,extraversion_2,extraversion_3,extraversion_4,extraversion_5,agreeableness,agreeableness_1,agreeableness_2,agreeableness_3,agreeableness_4,agreeableness_5,conscientiousness,conscientiousness_1,conscientiousness_2,conscientiousness_3,conscientiousness_4,conscientiousness_5
747,3.0,1.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0
748,2.0,4.0,3.0,4.0,1.0,2.0,3.0,3.0,4.0,4.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0
749,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0,5.0,4.0,4.0,5.0
750,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,5.0,3.0,5.0,5.0,5.0,5.0
751,2.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0
752,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,5.0,5.0,1.0
753,2.0,3.0,2.0,1.0,2.0,2.0,3.0,4.0,5.0,5.0,4.0,4.0,2.0,3.0,2.0,2.0,3.0,1.0
754,4.0,5.0,3.0,4.0,2.0,4.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0
755,2.0,2.0,2.0,3.0,3.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0
756,5.0,5.0,3.0,5.0,5.0,5.0,3.0,4.0,5.0,3.0,4.0,3.0,5.0,4.0,3.0,5.0,5.0,5.0
757,4.0,5.0,4.0,5.0,4.0,2.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,2.0
758,3.0,3.0,3.0,3.0,1.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
759,2.0,3.0,3.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,3.0,5.0
760,4.0,5.0,5.0,5.0,4.0,2.0,4.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0
761,2.0,4.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0
762,3.0,4.0,2.0,2.0,3.0,5.0,4.0,4.0,4.0,5.0,2.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0
763,5.0,5.0,3.0,5.0,4.0,5.0,4.0,2.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0
764,3.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,1.0,3.0,5.0,4.0,2.0,2.0,2.0,2.0,4.0,1.0
765,4.0,4.0,2.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0
766,2.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,2.0,5.0,3.0
767,3.0,1.0,4.0,2.0,2.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0,5.0
768,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0
769,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
770,5.0,5.0,5.0,3.0,5.0,4.0,1.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,5.0,3.0,5.0,2.0
771,4.0,5.0,5.0,3.0,5.0,4.0,3.0,4.0,1.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0
772,2.0,1.0,2.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
773,4.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,1.0,4.0,3.0,2.0,3.0
774,4.0,5.0,4.0,4.0,5.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0
775,4.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,1.0,4.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0
776,1.0,1.0,2.0,1.0,1.0,1.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,5.0,3.0,1.0,3.0,3.0
777,2.0,3.0,3.0,1.0,3.0,1.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,3.0,2.0,3.0,4.0
778,3.0,4.0,1.0,3.0,2.0,3.0,3.0,5.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,4.0
779,3.0,1.0,3.0,1.0,4.0,3.0,4.0,2.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0
780,4.0,2.0,3.0,4.0,4.0,3.0,3.0,5.0,2.0,4.0,3.0,3.0,3.0,3.0,5.0,2.0,4.0,5.0
781,3.0,3.0,3.0,1.0,3.0,2.0,4.0,5.0,5.0,4.0,2.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0
782,1.0,3.0,3.0,1.0,3.0,2.0,4.0,4.0,5.0,4.0,3.0,5.0,2.0,2.0,1.0,3.0,1.0,3.0
783,3.0,2.0,5.0,1.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,4.0,2.0,4.0,4.0,5.0,4.0
784,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,2.0,2.0
785,4.0,2.0,2.0,5.0,4.0,3.0,5.0,4.0,4.0,3.0,5.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0
786,4.0,2.0,3.0,4.0,5.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0
787,4.0,4.0,5.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0
788,4.0,5.0,3.0,2.0,2.0,5.0,3.0,4.0,3.0,3.0,4.0,5.0,4.0,2.0,4.0,5.0,5.0,4.0
789,3.0,3.0,1.0,4.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,5.0,2.0
790,1.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0,5.0,5.0,4.0,4.0,5.0
791,4.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0
792,3.0,3.0,4.0,5.0,1.0,4.0,3.0,4.0,3.0,1.0,2.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0
793,3.0,3.0,4.0,3.0,5.0,5.0,3.0,3.0,3.0,3.0,5.0,2.0,4.0,4.0,4.0,5.0,3.0,5.0
794,1.0,1.0,2.0,1.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,4.0,4.0,2.0,5.0,4.0,4.0,5.0
795,2.0,3.0,1.0,2.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,5.0,4.0,2.0,2.0
796,4.0,2.0,2.0,5.0,4.0,5.0,3.0,2.0,5.0,1.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0
797,3.0,1.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,2.0,2.0,3.0,3.0,4.0,1.0,1.0,4.0,4.0
798,4.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,1.0,3.0,3.0,2.0,5.0,3.0,5.0,5.0,4.0,4.0
799,3.0,1.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,1.0,3.0,1.0,1.0,1.0,3.0
800,3.0,3.0,5.0,3.0,2.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,2.0,5.0,4.0
801,4.0,4.0,3.0,5.0,5.0,4.0,2.0,2.0,3.0,4.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0
802,2.0,1.0,1.0,4.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,5.0
803,3.0,1.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,2.0,2.0,4.0,3.0,3.0
804,2.0,3.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0,5.0,5.0,4.0,4.0,3.0,5.0,2.0,4.0,4.0
805,2.0,4.0,2.0,3.0,1.0,1.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,3.0,3.0,3.0,5.0,3.0
806,3.0,2.0,3.0,1.0,3.0,1.0,4.0,2.0,4.0,5.0,5.0,2.0,4.0,4.0,4.0,2.0,4.0,5.0
807,3.0,5.0,3.0,1.0,3.0,5.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0
808,2.0,3.0,3.0,1.0,1.0,2.0,3.0,4.0,4.0,2.0,3.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0
809,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,3.0,5.0,3.0,5.0,5.0,3.0,4.0
810,2.0,3.0,3.0,3.0,4.0,2.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0
811,3.0,3.0,4.0,5.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0
812,2.0,3.0,1.0,4.0,4.0,2.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,3.0,3.0,4.0,5.0,3.0
813,5.0,3.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0
814,3.0,4.0,4.0,5.0,3.0,3.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0
815,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,3.0,4.0,3.0,4.0
816,1.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,2.0,4.0,4.0,1.0,3.0,3.0,4.0,3.0,4.0,3.0
817,3.0,4.0,3.0,3.0,2.0,5.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0
818,4.0,4.0,2.0,5.0,3.0,4.0,4.0,5.0,4.0,3.0,5.0,2.0,5.0,5.0,3.0,4.0,4.0,5.0
819,3.0,4.0,2.0,5.0,1.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,4.0,3.0
820,4.0,2.0,3.0,4.0,5.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0
821,2.0,1.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,1.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
822,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0
823,5.0,5.0,5.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,2.0,2.0,5.0,3.0,4.0
824,3.0,1.0,5.0,4.0,1.0,1.0,4.0,3.0,3.0,3.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
825,2.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0
826,5.0,3.0,5.0,4.0,5.0,5.0,3.0,3.0,3.0,5.0,4.0,3.0,5.0,3.0,4.0,3.0,5.0,5.0
827,5.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0
828,2.0,3.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0,5.0,3.0,5.0,4.0,3.0,5.0,5.0,4.0,4.0
829,2.0,3.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,4.0,5.0,2.0,4.0,5.0
830,3.0,3.0,3.0,1.0,4.0,3.0,3.0,5.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0
831,1.0,1.0,1.0,1.0,3.0,2.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
832,2.0,2.0,4.0,1.0,2.0,1.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,1.0,3.0,3.0,4.0,3.0
833,2.0,2.0,3.0,2.0,2.0,3.0,4.0,5.0,3.0,5.0,2.0,2.0,2.0,1.0,3.0,4.0,4.0,2.0
834,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,5.0,5.0,5.0,4.0,4.0
835,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,1.0,3.0,3.0,4.0,5.0,3.0,3.0,4.0
836,3.0,1.0,3.0,3.0,1.0,4.0,4.0,3.0,5.0,2.0,2.0,2.0,4.0,5.0,4.0,2.0,4.0,4.0
837,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,3.0,3.0,2.0,4.0,5.0,4.0,3.0,4.0,4.0
838,2.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0
839,4.0,5.0,5.0,4.0,5.0,2.0,4.0,4.0,2.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0
840,3.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,5.0,3.0,3.0,4.0,1.0,5.0,1.0,3.0
841,3.0,4.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,3.0,3.0,5.0,4.0,4.0,3.0,5.0,3.0,4.0
842,4.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0
843,2.0,1.0,2.0,3.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,3.0,3.0,3.0,4.0
844,3.0,1.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0
845,3.0,3.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,1.0,1.0
846,4.0,3.0,5.0,2.0,3.0,3.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0
847,3.0,4.0,2.0,3.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,1.0,4.0,1.0,4.0,2.0
848,5.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,3.0,3.0,1.0,3.0,4.0,4.0,5.0,5.0,4.0,3.0
849,2.0,4.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,5.0,1.0,5.0
850,2.0,4.0,2.0,1.0,3.0,3.0,5.0,3.0,5.0,5.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0
851,2.0,4.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,5.0,3.0,5.0,5.0,5.0,4.0
852,2.0,2.0,3.0,3.0,2.0,1.0,3.0,4.0,4.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0
853,2.0,1.0,3.0,4.0,1.0,3.0,3.0,3.0,4.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,4.0,3.0
854,4.0,2.0,5.0,5.0,4.0,4.0,4.0,2.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0
855,5.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,4.0,5.0,3.0,3.0
856,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,4.0,2.0,4.0,2.0,4.0,5.0
857,2.0,2.0,3.0,1.0,2.0,3.0,4.0,2.0,5.0,5.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0
858,4.0,4.0,5.0,4.0,4.0,5.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,2.0
859,2.0,4.0,3.0,2.0,1.0,1.0,3.0,4.0,1.0,3.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0
860,4.0,5.0,5.0,5.0,3.0,4.0,2.0,2.0,1.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0,1.0
861,3.0,2.0,5.0,3.0,5.0,4.0,2.0,4.0,1.0,2.0,3.0,2.0,4.0,4.0,2.0,5.0,2.0,3.0
862,1.0,1.0,1.0,3.0,2.0,3.0,4.0,5.0,4.0,5.0,5.0,2.0,3.0,2.0,4.0,1.0,3.0,4.0
863,5.0,5.0,5.0,4.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0
864,5.0,4.0,5.0,4.0,5.0,5.0,2.0,3.0,3.0,1.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0
865,2.0,2.0,3.0,1.0,3.0,1.0,3.0,4.0,3.0,5.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,4.0
866,3.0,4.0,3.0,4.0,4.0,4.0,3.0,1.0,4.0,3.0,3.0,1.0,4.0,5.0,5.0,5.0,2.0,4.0
867,3.0,3.0,1.0,4.0,3.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,2.0,2.0,2.0,3.0,4.0,3.0
868,3.0,5.0,4.0,3.0,3.0,1.0,5.0,3.0,4.0,5.0,5.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0
869,4.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,1.0,3.0,1.0,4.0,5.0,4.0,4.0,4.0,2.0
870,5.0,5.0,3.0,3.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,3.0,3.0,1.0,4.0,3.0
871,3.0,3.0,5.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,4.0,5.0
872,2.0,3.0,2.0,4.0,2.0,1.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,5.0,4.0
873,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,5.0,5.0,5.0,3.0,5.0,3.0
874,2.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,4.0,3.0,1.0,3.0,5.0,5.0,3.0,5.0,3.0,3.0
875,3.0,1.0,3.0,3.0,2.0,4.0,3.0,1.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,5.0,1.0
876,5.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0
877,2.0,2.0,4.0,2.0,1.0,3.0,4.0,5.0,5.0,4.0,3.0,2.0,4.0,4.0,3.0,5.0,5.0,5.0
878,3.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,4.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0
879,3.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,5.0,3.0,3.0
880,4.0,4.0,5.0,5.0,3.0,5.0,4.0,5.0,4.0,4.0,2.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0
881,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0
882,2.0,4.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0
883,2.0,3.0,2.0,1.0,2.0,4.0,4.0,3.0,2.0,4.0,5.0,4.0,5.0,3.0,5.0,3.0,5.0,5.0
884,4.0,5.0,4.0,5.0,3.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,4.0,5.0,2.0,4.0,2.0
885,4.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0
886,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,3.0
887,4.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,5.0,5.0,3.0,4.0,5.0
888,3.0,4.0,4.0,3.0,3.0,1.0,3.0,3.0,5.0,4.0,2.0,3.0,4.0,5.0,4.0,4.0,3.0,3.0
889,4.0,4.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,3.0,5.0,5.0,4.0
890,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0
891,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0
892,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,5.0,4.0,5.0,5.0,5.0
893,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,2.0,5.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0
894,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,2.0,3.0,1.0,3.0,1.0,2.0
895,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0
896,4.0,2.0,4.0,4.0,2.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,5.0,5.0
897,3.0,3.0,3.0,4.0,2.0,1.0,2.0,2.0,4.0,3.0,1.0,2.0,3.0,1.0,2.0,5.0,5.0,2.0
898,3.0,4.0,4.0,2.0,1.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,5.0,3.0,3.0,5.0
899,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0
900,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0
901,3.0,4.0,4.0,3.0,4.0,1.0,4.0,4.0,5.0,5.0,4.0,5.0,3.0,3.0,3.0,2.0,1.0,4.0
902,3.0,2.0,3.0,4.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
903,3.0,5.0,3.0,4.0,1.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0
904,5.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,1.0,1.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0
905,3.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,3.0,5.0,3.0
906,3.0,1.0,3.0,5.0,1.0,1.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,2.0,5.0,4.0,4.0,3.0
907,1.0,1.0,3.0,2.0,1.0,1.0,3.0,4.0,3.0,1.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0
908,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,4.0,2.0,2.0,5.0,3.0
909,4.0,5.0,4.0,5.0,4.0,2.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,5.0
910,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,3.0,3.0,3.0,5.0,5.0,3.0
911,3.0,5.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,5.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,4.0
912,3.0,4.0,3.0,3.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0
913,3.0,3.0,3.0,3.0,1.0,1.0,4.0,5.0,5.0,4.0,5.0,2.0,5.0,5.0,5.0,3.0,5.0,4.0
914,5.0,4.0,3.0,5.0,3.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0
915,3.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,5.0,2.0
916,3.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,3.0
917,4.0,4.0,4.0,5.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0
918,3.0,3.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,5.0,4.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0
919,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,3.0,5.0,4.0,5.0,2.0
920,3.0,3.0,5.0,3.0,2.0,4.0,3.0,2.0,4.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0
921,4.0,5.0,5.0,4.0,5.0,4.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,5.0,3.0,2.0,5.0,4.0
922,2.0,4.0,1.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0
923,3.0,3.0,3.0,5.0,3.0,3.0,4.0,4.0,5.0,4.0,3.0,2.0,5.0,5.0,4.0,5.0,5.0,5.0
924,2.0,1.0,3.0,2.0,1.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,5.0,4.0,1.0,4.0,4.0
925,4.0,2.0,4.0,3.0,5.0,4.0,3.0,4.0,2.0,4.0,1.0,3.0,4.0,5.0,3.0,4.0,3.0,4.0
926,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0
927,2.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0
928,3.0,3.0,3.0,3.0,3.0,1.0,3.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,1.0,2.0,5.0,3.0
929,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,5.0,5.0,4.0,2.0
930,3.0,3.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0
931,2.0,2.0,2.0,3.0,3.0,1.0,4.0,4.0,5.0,5.0,2.0,5.0,3.0,3.0,1.0,1.0,4.0,3.0
932,5.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,3.0,4.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
933,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,3.0
